time_s,Z,N,E,H
87.16,295.946867,325.876667,-1529.838867,-5817.918533
87.17,371.946867,215.876667,-1437.838867,-5492.918533
87.18,431.946867,107.876667,-1320.838867,-5102.918533
87.19,488.946867,-1.123333,-1177.838867,-4622.918533
87.20,547.946867,-107.123333,-1018.838867,-4036.918533
87.21,598.946867,-205.123333,-865.838867,-3348.918533
87.22,637.946867,-278.123333,-700.838867,-2569.918533
87.23,659.946867,-324.123333,-550.838867,-1716.918533
87.24,673.946867,-338.123333,-422.838867,-814.918533
87.25,679.946867,-320.123333,-319.838867,132.081467
87.26,668.946867,-298.123333,-234.838867,1101.081467
87.27,652.946867,-259.123333,-185.838867,2092.081467
87.28,628.946867,-216.123333,-137.838867,3083.081467
87.29,598.946867,-182.123333,-103.838867,4054.081467
87.30,565.946867,-154.123333,-59.838867,5003.081467
87.31,526.946867,-126.123333,3.161133,5943.081467
87.32,472.946867,-91.123333,91.161133,6856.081467
87.33,415.946867,-47.123333,174.161133,7719.081467
87.34,351.946867,-11.123333,257.161133,8521.081467
87.35,284.946867,25.876667,333.161133,9254.081467
87.36,222.946867,70.876667,377.161133,9909.081467
87.37,158.946867,111.876667,407.161133,10469.081467
87.38,100.946867,155.876667,426.161133,10923.081467
87.39,45.946867,201.876667,466.161133,11276.081467
87.40,-17.053133,257.876667,514.161133,11528.081467
87.41,-86.053133,312.876667,575.161133,11685.081467
87.42,-157.053133,354.876667,648.161133,11761.081467
87.43,-221.053133,370.876667,717.161133,11760.081467
87.44,-282.053133,370.876667,786.161133,11686.081467
87.45,-346.053133,343.876667,831.161133,11550.081467
87.46,-401.053133,308.876667,860.161133,11372.081467
87.47,-453.053133,256.876667,881.161133,11155.081467
87.48,-496.053133,210.876667,895.161133,10919.081467
87.49,-537.053133,160.876667,945.161133,10677.081467
87.50,-571.053133,102.876667,1004.161133,10430.081467
87.51,-607.053133,34.876667,1103.161133,10192.081467
87.52,-639.053133,-32.123333,1215.161133,9963.081467
87.53,-677.053133,-95.123333,1328.161133,9727.081467
87.54,-705.053133,-148.123333,1421.161133,9482.081467
87.55,-733.053133,-184.123333,1486.161133,9221.081467
87.56,-738.053133,-204.123333,1490.161133,8929.081467
87.57,-742.053133,-211.123333,1460.161133,8598.081467
87.58,-726.053133,-228.123333,1387.161133,8221.081467
87.59,-703.053133,-266.123333,1290.161133,7804.081467
87.60,-668.053133,-318.123333,1186.161133,7347.081467
87.61,-624.053133,-392.123333,1073.161133,6866.081467
87.62,-572.053133,-474.123333,952.161133,6363.081467
87.63,-516.053133,-570.123333,860.161133,5879.081467
87.64,-457.053133,-657.123333,751.161133,5402.081467
87.65,-387.053133,-742.123333,646.161133,4942.081467
87.66,-322.053133,-827.123333,532.161133,4505.081467
87.67,-248.053133,-911.123333,405.161133,4105.081467
87.68,-185.053133,-985.123333,278.161133,3737.081467
87.69,-111.053133,-1069.123333,165.161133,3429.081467
87.70,-48.053133,-1129.123333,61.161133,3167.081467
87.71,19.946867,-1205.123333,-32.838867,2957.081467
87.72,81.946867,-1272.123333,-100.838867,2817.081467
87.73,134.946867,-1354.123333,-161.838867,2759.081467
87.74,183.946867,-1412.123333,-228.838867,2776.081467
87.75,225.946867,-1479.123333,-298.838867,2865.081467
87.76,267.946867,-1528.123333,-382.838867,2986.081467
87.77,295.946867,-1570.123333,-474.838867,3127.081467
87.78,326.946867,-1577.123333,-560.838867,3266.081467
87.79,349.946867,-1579.123333,-661.838867,3389.081467
87.80,374.946867,-1576.123333,-749.838867,3509.081467
87.81,388.946867,-1554.123333,-836.838867,3623.081467
87.82,396.946867,-1511.123333,-905.838867,3725.081467
87.83,401.946867,-1462.123333,-962.838867,3822.081467
87.84,400.946867,-1377.123333,-987.838867,3904.081467
87.85,399.946867,-1267.123333,-1014.838867,3956.081467
87.86,397.946867,-1132.123333,-1017.838867,3979.081467
87.87,392.946867,-971.123333,-1021.838867,3951.081467
87.88,384.946867,-809.123333,-1025.838867,3863.081467
87.89,377.946867,-641.123333,-1025.838867,3715.081467
87.90,366.946867,-497.123333,-1007.838867,3514.081467
87.91,351.946867,-346.123333,-983.838867,3268.081467
87.92,339.946867,-213.123333,-909.838867,2978.081467
87.93,322.946867,-99.123333,-820.838867,2638.081467
87.94,312.946867,17.876667,-735.838867,2243.081467
87.95,292.946867,117.876667,-645.838867,1814.081467
87.96,276.946867,205.876667,-573.838867,1353.081467
87.97,268.946867,277.876667,-492.838867,867.081467
87.98,256.946867,349.876667,-398.838867,360.081467
87.99,252.946867,407.876667,-265.838867,-150.918533
88.00,240.946867,454.876667,-119.838867,-676.918533
88.01,219.946867,475.876667,39.161133,-1183.918533
88.02,192.946867,477.876667,203.161133,-1665.918533
88.03,161.946867,461.876667,336.161133,-2088.918533
88.04,134.946867,428.876667,452.161133,-2441.918533
88.05,103.946867,380.876667,520.161133,-2715.918533
88.06,85.946867,322.876667,560.161133,-2899.918533
88.07,61.946867,272.876667,615.161133,-2983.918533
88.08,43.946867,204.876667,672.161133,-2987.918533
88.09,21.946867,145.876667,728.161133,-2912.918533
88.10,-2.053133,55.876667,784.161133,-2797.918533
88.11,-22.053133,-34.123333,827.161133,-2645.918533
88.12,-42.053133,-157.123333,845.161133,-2451.918533
88.13,-49.053133,-278.123333,842.161133,-2228.918533
88.14,-46.053133,-398.123333,794.161133,-2003.918533
88.15,-40.053133,-495.123333,738.161133,-1792.918533
88.16,-34.053133,-562.123333,638.161133,-1608.918533
88.17,-25.053133,-603.123333,540.161133,-1467.918533
88.18,-19.053133,-616.123333,427.161133,-1374.918533
88.19,-22.053133,-630.123333,314.161133,-1328.918533
88.20,-23.053133,-641.123333,214.161133,-1317.918533
88.21,-27.053133,-656.123333,107.161133,-1336.918533
88.22,-23.053133,-662.123333,20.161133,-1381.918533
88.23,-30.053133,-650.123333,-72.838867,-1476.918533
88.24,-39.053133,-611.123333,-169.838867,-1621.918533
88.25,-43.053133,-510.123333,-279.838867,-1816.918533
88.26,-62.053133,-394.123333,-400.838867,-2049.918533
88.27,-83.053133,-256.123333,-531.838867,-2305.918533
88.28,-108.053133,-130.123333,-655.838867,-2572.918533
88.29,-128.053133,-14.123333,-765.838867,-2850.918533
88.30,-152.053133,75.876667,-830.838867,-3137.918533
88.31,-179.053133,155.876667,-839.838867,-3434.918533
88.32,-201.053133,240.876667,-814.838867,-3746.918533
88.33,-241.053133,358.876667,-748.838867,-4077.918533
88.34,-281.053133,504.876667,-678.838867,-4409.918533
88.35,-329.053133,679.876667,-610.838867,-4737.918533
88.36,-375.053133,861.876667,-560.838867,-5038.918533
88.37,-409.053133,1044.876667,-523.838867,-5302.918533
88.38,-439.053133,1211.876667,-501.838867,-5523.918533
88.39,-455.053133,1359.876667,-455.838867,-5686.918533
88.40,-471.053133,1486.876667,-378.838867,-5795.918533
88.41,-492.053133,1613.876667,-284.838867,-5840.918533
88.42,-516.053133,1729.876667,-169.838867,-5821.918533
88.43,-544.053133,1837.876667,-63.838867,-5728.918533
88.44,-572.053133,1942.876667,1.161133,-5568.918533
88.45,-589.053133,2030.876667,22.161133,-5350.918533
88.46,-593.053133,2104.876667,0.161133,-5083.918533
88.47,-590.053133,2160.876667,-80.838867,-4789.918533
88.48,-574.053133,2195.876667,-179.838867,-4470.918533
88.49,-554.053133,2226.876667,-279.838867,-4108.918533
88.50,-539.053133,2245.876667,-406.838867,-3718.918533
88.51,-521.053133,2224.876667,-525.838867,-3288.918533
88.52,-499.053133,2173.876667,-653.838867,-2822.918533
88.53,-476.053133,2073.876667,-794.838867,-2336.918533
88.54,-437.053133,1904.876667,-930.838867,-1838.918533
88.55,-392.053133,1678.876667,-1077.838867,-1354.918533
88.56,-338.053133,1408.876667,-1216.838867,-893.918533
88.57,-285.053133,1092.876667,-1331.838867,-475.918533
88.58,-222.053133,756.876667,-1426.838867,-103.918533
88.59,-164.053133,404.876667,-1505.838867,232.081467
88.60,-109.053133,60.876667,-1556.838867,538.081467
88.61,-48.053133,-279.123333,-1578.838867,828.081467
88.62,8.946867,-607.123333,-1574.838867,1092.081467
88.63,73.946867,-915.123333,-1566.838867,1334.081467
88.64,134.946867,-1201.123333,-1515.838867,1555.081467
88.65,198.946867,-1456.123333,-1443.838867,1759.081467
88.66,259.946867,-1672.123333,-1332.838867,1939.081467
88.67,312.946867,-1854.123333,-1191.838867,2100.081467
88.68,350.946867,-2007.123333,-1047.838867,2242.081467
88.69,381.946867,-2123.123333,-892.838867,2363.081467
88.70,408.946867,-2225.123333,-770.838867,2462.081467
88.71,432.946867,-2307.123333,-687.838867,2561.081467
88.72,453.946867,-2368.123333,-618.838867,2675.081467
88.73,470.946867,-2406.123333,-572.838867,2810.081467
88.74,479.946867,-2419.123333,-538.838867,2963.081467
88.75,473.946867,-2391.123333,-532.838867,3133.081467
88.76,466.946867,-2332.123333,-524.838867,3316.081467
88.77,446.946867,-2253.123333,-530.838867,3492.081467
88.78,435.946867,-2153.123333,-553.838867,3660.081467
88.79,421.946867,-2050.123333,-591.838867,3807.081467
88.80,396.946867,-1947.123333,-653.838867,3917.081467
88.81,371.946867,-1833.123333,-734.838867,3971.081467
88.82,352.946867,-1723.123333,-837.838867,3959.081467
88.83,334.946867,-1594.123333,-933.838867,3885.081467
88.84,312.946867,-1475.123333,-1017.838867,3762.081467
88.85,294.946867,-1367.123333,-1098.838867,3619.081467
88.86,269.946867,-1282.123333,-1145.838867,3478.081467
88.87,248.946867,-1220.123333,-1159.838867,3360.081467
88.88,224.946867,-1195.123333,-1149.838867,3277.081467
88.89,206.946867,-1183.123333,-1098.838867,3236.081467
88.90,195.946867,-1170.123333,-1044.838867,3243.081467
88.91,181.946867,-1134.123333,-979.838867,3283.081467
88.92,168.946867,-1065.123333,-919.838867,3354.081467
88.93,152.946867,-978.123333,-860.838867,3445.081467
88.94,147.946867,-891.123333,-772.838867,3542.081467
88.95,142.946867,-818.123333,-679.838867,3631.081467
88.96,143.946867,-766.123333,-552.838867,3700.081467
88.97,145.946867,-749.123333,-417.838867,3744.081467
88.98,148.946867,-739.123333,-274.838867,3764.081467
88.99,163.946867,-723.123333,-145.838867,3749.081467
89.00,169.946867,-698.123333,-44.838867,3709.081467
89.01,182.946867,-658.123333,30.161133,3644.081467
89.02,204.946867,-612.123333,62.161133,3566.081467
89.03,229.946867,-552.123333,79.161133,3498.081467
89.04,252.946867,-498.123333,87.161133,3460.081467
89.05,275.946867,-466.123333,91.161133,3464.081467
89.06,293.946867,-424.123333,104.161133,3498.081467
89.07,306.946867,-389.123333,134.161133,3567.081467
89.08,307.946867,-342.123333,195.161133,3660.081467
89.09,295.946867,-313.123333,266.161133,3771.081467
89.10,280.946867,-284.123333,351.161133,3908.081467
89.11,251.946867,-274.123333,432.161133,4080.081467
89.12,227.946867,-279.123333,496.161133,4284.081467
89.13,188.946867,-299.123333,559.161133,4525.081467
89.14,146.946867,-337.123333,601.161133,4809.081467
89.15,95.946867,-374.123333,648.161133,5125.081467
89.16,32.946867,-410.123333,664.161133,5458.081467
89.17,-43.053133,-428.123333,686.161133,5799.081467
89.18,-134.053133,-423.123333,694.161133,6138.081467
89.19,-220.053133,-416.123333,694.161133,6468.081467
89.20,-312.053133,-384.123333,689.161133,6803.081467
89.21,-406.053133,-354.123333,689.161133,7139.081467
89.22,-506.053133,-315.123333,694.161133,7482.081467
89.23,-603.053133,-265.123333,690.161133,7834.081467
89.24,-701.053133,-218.123333,685.161133,8174.081467
89.25,-794.053133,-168.123333,681.161133,8502.081467
89.26,-884.053133,-124.123333,647.161133,8808.081467
89.27,-958.053133,-83.123333,599.161133,9092.081467
89.28,-1018.053133,-53.123333,532.161133,9338.081467
89.29,-1067.053133,-18.123333,430.161133,9544.081467
89.30,-1103.053133,23.876667,318.161133,9712.081467
89.31,-1117.053133,77.876667,199.161133,9850.081467
89.32,-1132.053133,152.876667,98.161133,9954.081467
89.33,-1128.053133,236.876667,4.161133,10028.081467
89.34,-1115.053133,337.876667,-46.838867,10065.081467
89.35,-1100.053133,428.876667,-50.838867,10059.081467
89.36,-1071.053133,505.876667,-30.838867,9995.081467
89.37,-1037.053133,559.876667,6.161133,9869.081467
89.38,-984.053133,591.876667,60.161133,9676.081467
89.39,-928.053133,605.876667,100.161133,9413.081467
89.40,-858.053133,603.876667,126.161133,9086.081467
89.41,-791.053133,581.876667,116.161133,8690.081467
89.42,-706.053133,552.876667,89.161133,8228.081467
89.43,-627.053133,499.876667,78.161133,7713.081467
89.44,-539.053133,441.876667,62.161133,7153.081467
89.45,-445.053133,384.876667,73.161133,6572.081467
89.46,-361.053133,335.876667,89.161133,5995.081467
89.47,-284.053133,292.876667,112.161133,5460.081467
89.48,-208.053133,264.876667,121.161133,4989.081467
89.49,-138.053133,240.876667,99.161133,4590.081467
89.50,-60.053133,216.876667,68.161133,4269.081467
89.51,7.946867,192.876667,38.161133,4027.081467
89.52,80.946867,158.876667,6.161133,3850.081467
89.53,138.946867,118.876667,-17.838867,3736.081467
89.54,189.946867,93.876667,-32.838867,3678.081467
89.55,245.946867,78.876667,-47.838867,3652.081467
89.56,284.946867,95.876667,-62.838867,3646.081467
89.57,319.946867,136.876667,-77.838867,3654.081467
89.58,353.946867,217.876667,-111.838867,3659.081467
89.59,378.946867,319.876667,-135.838867,3663.081467
89.60,406.946867,422.876667,-157.838867,3683.081467
89.61,429.946867,524.876667,-174.838867,3723.081467
89.62,448.946867,630.876667,-175.838867,3782.081467
89.63,454.946867,710.876667,-148.838867,3854.081467
89.64,462.946867,787.876667,-117.838867,3936.081467
89.65,463.946867,875.876667,-96.838867,4031.081467
89.66,449.946867,981.876667,-77.838867,4134.081467
89.67,436.946867,1099.876667,-87.838867,4221.081467
89.68,430.946867,1227.876667,-126.838867,4290.081467
89.69,410.946867,1350.876667,-209.838867,4331.081467
89.70,393.946867,1472.876667,-313.838867,4340.081467
89.71,375.946867,1569.876667,-437.838867,4302.081467
89.72,354.946867,1660.876667,-593.838867,4221.081467
89.73,331.946867,1738.876667,-761.838867,4100.081467
89.74,317.946867,1802.876667,-931.838867,3958.081467
89.75,292.946867,1848.876667,-1088.838867,3828.081467
89.76,275.946867,1896.876667,-1230.838867,3724.081467
89.77,250.946867,1909.876667,-1340.838867,3676.081467
89.78,232.946867,1894.876667,-1434.838867,3686.081467
89.79,204.946867,1844.876667,-1507.838867,3746.081467
89.80,186.946867,1760.876667,-1553.838867,3850.081467
89.81,166.946867,1655.876667,-1579.838867,3991.081467
89.82,139.946867,1525.876667,-1590.838867,4169.081467
89.83,113.946867,1370.876667,-1575.838867,4375.081467
89.84,89.946867,1214.876667,-1549.838867,4598.081467
89.85,59.946867,1044.876667,-1517.838867,4823.081467
89.86,37.946867,874.876667,-1480.838867,5050.081467
89.87,15.946867,723.876667,-1434.838867,5263.081467
89.88,-5.053133,574.876667,-1387.838867,5456.081467
89.89,-32.053133,443.876667,-1339.838867,5631.081467
89.90,-50.053133,332.876667,-1273.838867,5785.081467
89.91,-65.053133,236.876667,-1195.838867,5904.081467
89.92,-71.053133,164.876667,-1096.838867,5986.081467
89.93,-81.053133,102.876667,-969.838867,6023.081467
89.94,-85.053133,43.876667,-823.838867,6013.081467
89.95,-95.053133,-18.123333,-629.838867,5970.081467
89.96,-102.053133,-67.123333,-420.838867,5902.081467
89.97,-124.053133,-121.123333,-174.838867,5816.081467
89.98,-137.053133,-168.123333,80.161133,5707.081467
89.99,-155.053133,-215.123333,341.161133,5586.081467
90.00,-178.053133,-239.123333,599.161133,5452.081467
90.01,-196.053133,-256.123333,864.161133,5311.081467
90.02,-210.053133,-258.123333,1113.161133,5173.081467
90.03,-233.053133,-237.123333,1359.161133,5044.081467
90.04,-251.053133,-197.123333,1581.161133,4913.081467
90.05,-278.053133,-146.123333,1791.161133,4790.081467
90.06,-296.053133,-74.123333,1999.161133,4673.081467
90.07,-314.053133,-7.123333,2191.161133,4560.081467
90.08,-332.053133,62.876667,2366.161133,4450.081467
90.09,-355.053133,133.876667,2532.161133,4350.081467
90.10,-381.053133,190.876667,2678.161133,4252.081467
90.11,-404.053133,245.876667,2789.161133,4159.081467
90.12,-435.053133,288.876667,2884.161133,4069.081467
90.13,-468.053133,330.876667,2904.161133,3987.081467
90.14,-495.053133,372.876667,2900.161133,3924.081467
90.15,-518.053133,415.876667,2849.161133,3891.081467
90.16,-537.053133,459.876667,2779.161133,3896.081467
90.17,-560.053133,501.876667,2671.161133,3932.081467
90.18,-583.053133,513.876667,2530.161133,3993.081467
90.19,-606.053133,515.876667,2376.161133,4077.081467
90.20,-622.053133,502.876667,2177.161133,4172.081467
90.21,-630.053133,452.876667,1954.161133,4275.081467
90.22,-623.053133,395.876667,1699.161133,4379.081467
90.23,-609.053133,325.876667,1426.161133,4477.081467
90.24,-582.053133,230.876667,1164.161133,4563.081467
90.25,-552.053133,135.876667,905.161133,4629.081467
90.26,-527.053133,38.876667,658.161133,4658.081467
90.27,-481.053133,-38.123333,414.161133,4643.081467
90.28,-439.053133,-91.123333,190.161133,4592.081467
90.29,-383.053133,-118.123333,-29.838867,4516.081467
90.30,-329.053133,-117.123333,-233.838867,4414.081467
90.31,-266.053133,-116.123333,-429.838867,4281.081467
90.32,-198.053133,-110.123333,-628.838867,4118.081467
90.33,-123.053133,-120.123333,-810.838867,3940.081467
90.34,-44.053133,-133.123333,-981.838867,3757.081467
90.35,38.946867,-142.123333,-1142.838867,3592.081467
90.36,114.946867,-135.123333,-1261.838867,3451.081467
90.37,197.946867,-106.123333,-1361.838867,3330.081467
90.38,270.946867,-64.123333,-1428.838867,3243.081467
90.39,333.946867,-9.123333,-1465.838867,3186.081467
90.40,400.946867,33.876667,-1501.838867,3149.081467
90.41,447.946867,65.876667,-1518.838867,3157.081467
90.42,485.946867,105.876667,-1534.838867,3193.081467
90.43,527.946867,150.876667,-1565.838867,3250.081467
90.44,549.946867,191.876667,-1592.838867,3332.081467
90.45,568.946867,236.876667,-1622.838867,3431.081467
90.46,570.946867,273.876667,-1650.838867,3539.081467
90.47,572.946867,297.876667,-1665.838867,3653.081467
90.48,559.946867,294.876667,-1687.838867,3763.081467
90.49,549.946867,272.876667,-1698.838867,3879.081467
90.50,527.946867,228.876667,-1663.838867,3999.081467
90.51,498.946867,180.876667,-1611.838867,4119.081467
90.52,459.946867,139.876667,-1541.838867,4221.081467
90.53,416.946867,97.876667,-1433.838867,4302.081467
90.54,365.946867,46.876667,-1326.838867,4361.081467
90.55,308.946867,-3.123333,-1219.838867,4401.081467
90.56,263.946867,-69.123333,-1113.838867,4430.081467
