sample_id,phase,station,split,truth_s,selected_time_s,action,risk,verdict,auto_at_50pct,snr_db,gap_ratio,clipping_ratio,missing_channels,config_version,config_hash
XO.WD48..HH.2018.07.31.13.23.26,P,WD48,main,44.99,,ABSTAIN,12.8,no_pick,NOT_EVALUABLE,11.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.13.23.26,S,WD48,main,61.85,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.31.13.24.04,S,LD41,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.3,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.13.48.03,S,WS72,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.14.34.27,P,WD57,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.14.34.27,S,WD57,holdout,69.64,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.14.34.33,P,WS72,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.14.34.33,S,WS72,main,73.83,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA33..HH.2018.07.31.14.34.33,P,LA33,main,44.99,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,7.0,0.0,0.001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.31.17.09.43,P,WD51,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.31.17.09.43,S,WD51,main,70.69,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.31.17.09.31,P,WD70,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.31.17.09.31,S,WD70,main,62.03,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.31.17.09.48,P,WD49,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.23.43.46,S,WD48,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,14.8,0.25,0.0014,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.01.15.44.41,P,LD40,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,8.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.01.15.44.41,S,LD40,holdout,70.62,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,8.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.02.10.27.32,P,LA39,main,45.0,,ABSTAIN,47.0,no_pick,NOT_EVALUABLE,14.5,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.07.12.17.44,P,LD45,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.07.12.17.44,S,LD45,main,63.67,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA34..HH.2018.07.07.12.17.52,P,LA34,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,9.5,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA33..HH.2018.07.07.12.17.55,P,LA33,main,44.99,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,8.5,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.13.11.58.35,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.15.22.56.46,S,LT01,main,45.0,,ABSTAIN,28.3,no_pick,NOT_EVALUABLE,6.6,0.0,0.0012,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.25.11.33.25,P,WS72,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.25.11.33.25,S,WS72,holdout,62.62,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.25.11.33.25,P,WD48,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.8,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.25.11.33.25,S,WD48,main,63.22,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.8,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.25.11.33.33,P,WD51,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.25.11.33.33,S,WD51,main,67.98,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.25.11.33.38,P,WD49,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.25.11.33.48,S,LD38,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS74..HH.2018.07.26.07.31.39,P,WS74,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT04..HH.2018.07.01.20.57.50,P,LT04,main,44.99,,ABSTAIN,47.0,no_pick,NOT_EVALUABLE,9.0,0.0,0.0008,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.01.21.11.45,S,LD40,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,14.4,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA21..HH.2018.07.02.10.35.26,P,LA21,main,44.99,43.675,FUSE,4.3,wrong,NOT_EVALUABLE,9.5,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA21..HH.2018.07.02.10.35.26,S,LA21,main,54.08,,ABSTAIN,41.3,no_pick,NOT_EVALUABLE,9.5,0.25,0.0001,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.02.10.35.41,P,LT07,main,45.0,,ABSTAIN,23.5,no_pick,NOT_EVALUABLE,11.2,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT13..HH.2018.07.03.07.10.15,P,LT13,main,44.99,,ABSTAIN,18.6,no_pick,NOT_EVALUABLE,1.4,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.05.00.42.23,P,LT07,holdout,44.99,59.02,FUSE,6.0,wrong,NOT_EVALUABLE,6.5,0.0,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.05.00.42.49,S,LA39,main,44.99,,ABSTAIN,53.0,no_pick,NOT_EVALUABLE,7.6,0.0,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA29..HH.2018.07.05.19.54.01,S,LA29,holdout,45.0,46.34,FUSE,1.3,wrong,NOT_EVALUABLE,2.2,0.0,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT06..HH.2018.07.06.20.10.34,S,LT06,main,45.0,,ABSTAIN,14.3,no_pick,NOT_EVALUABLE,15.0,0.25,0.0016,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.10.18.47.50,P,LD45,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.3,0.25,0.0015,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.11.07.07.38,S,LT20,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.0,0.25,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.11.07.07.50,S,LD45,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.15.02.04.38,S,LD40,main,44.99,,ROUTE,31.3,no_pick,NOT_EVALUABLE,16.4,0.25,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.14.19.25.48,P,WD46,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.21.15.15.02,P,WD69,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.3,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.21.15.15.02,S,WD69,main,57.42,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.3,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.21.15.15.13,S,WS75,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.22.02.53.35,P,WS75,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.0,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.24.19.14.03,P,WD67,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.24.19.14.03,S,WD67,main,56.18,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD53..HH.2018.07.25.00.59.51,P,WD53,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.8,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.25.00.59.51,P,WD57,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,9.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT14..HH.2018.07.25.03.31.03,P,LT14,main,44.99,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,17.9,0.25,0.0033,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.25.08.22.55,P,WD54,main,44.99,,ABSTAIN,50.0,no_pick,NOT_EVALUABLE,7.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.25.17.26.25,P,LD44,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,18.3,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.25.17.26.25,S,LD44,holdout,50.68,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,18.3,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.25.22.03.55,P,WD69,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.25.22.03.55,S,WD69,holdout,53.6,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.6,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS74..HH.2018.07.25.22.03.59,P,WS74,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.25.22.04.06,P,WD68,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.25.22.04.06,S,WD68,main,62.23,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,11.5,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.25.06.12.34,P,LD36,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,16.3,0.25,0.0025,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.25.06.12.34,S,LD36,main,79.85,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,16.3,0.25,0.0025,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD56..HH.2018.07.25.06.12.38,P,WD56,main,45.0,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,19.6,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA23..HH.2018.07.25.06.12.38,P,LA23,main,45.0,,ABSTAIN,28.6,no_pick,NOT_EVALUABLE,-1.0,0.0,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT16..HH.2018.07.25.06.13.01,S,LT16,main,45.0,,ABSTAIN,47.8,no_pick,NOT_EVALUABLE,23.8,0.75,0.0008,N|E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD61..HH.2018.07.25.14.10.24,P,WD61,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.2,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.26.17.39.51,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.8,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD64..HH.2018.07.26.19.17.55,P,WD64,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS74..HH.2018.07.26.19.18.04,S,WS74,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.7,0.25,0.0009,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.26.21.48.46,P,WD70,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.26.21.48.46,S,WD70,holdout,63.27,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.26.21.48.50,P,WS72,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.26.21.48.50,S,WS72,main,65.24,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.26.21.49.02,P,WD49,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.26.21.49.02,S,WD49,holdout,73.3,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.26.07.31.27,P,WS72,holdout,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.26.07.31.27,S,WS72,holdout,59.75,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD45..HH.2018.07.27.05.54.23,P,LD45,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.7,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD69..HH.2018.07.27.17.19.03,P,WD69,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.6,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.27.17.27.32,P,LD41,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.27.17.27.32,S,LD41,main,59.43,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD36..HH.2018.07.27.17.28.15,S,LD36,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0011,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.27.21.41.18,P,LD38,holdout,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.1,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.27.21.41.16,P,WS72,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.27.21.41.16,S,WS72,main,59.09,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.28.05.17.43,P,WD54,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,17.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.28.05.17.43,S,WD54,main,50.52,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,17.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.28.07.51.26,S,LD40,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.28.15.41.40,P,WD50,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.28.15.41.40,S,WD50,main,66.52,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.29.05.06.35,P,WS72,main,45.0,,ABSTAIN,44.8,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.29.05.06.35,S,WS72,main,59.46,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.29.05.06.27,P,WD54,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.29.05.06.27,S,WD54,main,54.14,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,16.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.29.06.15.18,P,LD38,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.29.06.15.18,S,LD38,main,52.69,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA29..HH.2018.07.29.08.45.00,P,LA29,main,45.0,,ABSTAIN,19.5,no_pick,NOT_EVALUABLE,3.5,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.29.10.43.22,P,WD46,main,45.0,,ABSTAIN,50.0,no_pick,NOT_EVALUABLE,12.1,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.29.10.43.41,P,WD50,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.29.10.43.41,S,WD50,main,64.9,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
